Dataset name,Dataset %,Training sample size,Random seed,Number of features,Classifier,MCC,Training time,TR-CPU%,Testing time,TE-CPU%
IoTID20,40.0,167709,377,32,RF,0.7266665885160465,12.931290959008038,21.36734532372952,1.2560801750514656,21.262613932285966
IoTID20,40.0,167709,377,32,DT,0.24394223059972223,1.3953914109733887,21.206704260698622,0.01620260701747611,21.16902669270839
IoTID20,40.0,167709,377,32,AdaBoost,0.8631497407085299,7.755462836008519,21.126097086520527,1.0083425919874571,21.077473958336533
IoTID20,40.0,167709,377,32,LogReg,0.07899065931861404,3.626717701961752,21.490164297784887,0.006611097021959722,21.525065104166664
IoTID20,40.0,167709,377,32,Ridge,0.14089824861973232,0.08800919202622026,21.525065104166444,0.008451967965811491,21.525065104166693
IoTID20,40.0,167709,377,41,RF,0.7340810334356354,17.851721853017807,21.348953233112464,1.302719479019288,21.173095703125
IoTID20,40.0,167709,377,41,DT,0.7429830414446457,1.7957025009673089,21.173095703125,0.01945500902365893,21.173095703125
IoTID20,40.0,167709,377,41,AdaBoost,0.4988239410561816,10.302268792991526,21.049528134899216,1.0945453050080687,20.920817057287508
IoTID20,40.0,167709,377,41,LogReg,0.009186544705322786,4.85845879901899,21.016992207832242,0.007892615045420825,21.368408203125
IoTID20,40.0,167709,377,41,Ridge,0.2165564890672048,0.15091497503453866,21.368408203125,0.010773891990538687,21.368408203125
IoTID20,40.0,167709,377,49,RF,0.756318929934153,18.926726869947743,21.242505378420848,1.3491591020138003,21.085611979161403
IoTID20,40.0,167709,377,49,DT,0.5408853576840347,2.495947006973438,21.085611979177692,0.021264248003717512,21.085611979166593
IoTID20,40.0,167709,377,49,AdaBoost,0.24971781784962466,13.573356448032428,20.929307219955742,1.1299843919696286,20.83333333333785
IoTID20,40.0,167709,377,49,LogReg,0.09435214970995355,12.260897411033511,21.522171557626933,0.009929472988005728,22.170003255208336
IoTID20,40.0,167709,377,49,Ridge,-0.020625363771375135,0.17356088204542175,22.17000325520764,0.0099858189933002,22.170003255208304
IoTID20,40.0,167709,377,57,RF,0.9628405376430826,16.10607840801822,22.023721285853544,1.0678606610163115,21.877034505212624
IoTID20,40.0,167709,377,57,DT,0.8307682496831965,1.2745313229970634,21.846732936275583,0.017553362005855888,21.78141276041659
IoTID20,40.0,167709,377,57,AdaBoost,1.0,14.801764427043963,21.695417528546685,1.3015679669915698,21.539306640625
IoTID20,40.0,167709,377,57,LogReg,-0.018610847992343266,10.466223758005071,21.920521353161842,0.014883231022395194,22.403971354166632
IoTID20,40.0,167709,377,57,Ridge,0.07644649275408559,0.20166200899984688,22.40397135416697,0.01742730400292203,22.40397135416661
IoTID20,40.0,167709,377,65,RF,0.6777953516059926,16.38153723202413,22.246044949983425,1.0395105460193008,22.124979741352906
IoTID20,40.0,167709,377,65,DT,0.9193284728900213,1.386071249959059,22.03369140625,0.020005699014291167,22.03369140625
IoTID20,40.0,167709,377,65,AdaBoost,1.0,16.314486905990634,21.911577927661636,1.31320290901931,21.76717122396365
IoTID20,40.0,167709,377,65,LogReg,-0.06537030611427716,12.215912453946657,22.436423245730943,0.013243397988844663,23.046875
IoTID20,40.0,167709,377,65,Ridge,0.2529405896259724,0.2127687549800612,23.046875,0.022946715005673468,23.046875
IoTID20,40.0,167709,377,73,RF,0.9971319886540886,17.932257715030573,22.87625593960055,1.4143519789795391,22.662975258561584
IoTID20,40.0,167709,377,73,DT,0.9985082878015519,1.819168098969385,22.662353515625,0.021962474973406643,22.662353515625
IoTID20,40.0,167709,377,73,AdaBoost,1.0,17.17694782098988,22.48379820205414,1.4115920849726535,22.285970052085315
IoTID20,40.0,167709,377,73,LogReg,0.04414821895013934,11.463608040998224,22.72005236568005,0.0160398930311203,23.14453125
IoTID20,40.0,167709,377,73,Ridge,-0.12344134593089667,0.2500347899622284,23.14453125,0.02491161599755287,23.14453125
IoTID20,40.0,167709,377,82,RF,0.9979000858321535,17.914503303007223,22.946201560352204,1.5908563359989785,22.802734375
IoTID20,40.0,167709,377,82,DT,0.998669016562141,1.7408627980039455,22.781074673905632,0.024112302984576672,22.70100911458332
IoTID20,40.0,167709,377,82,AdaBoost,1.0,15.252368576009758,22.58979131756515,1.5286741000018083,22.401936848957334
IoTID20,40.0,167709,377,82,LogReg,0.8287162280474779,11.117594078998081,22.872323616798866,0.016312163963448256,23.27880859375
IoTID20,40.0,167709,377,82,Ridge,0.5066423944252473,0.2948579430230893,23.27880859375,0.01629065303131938,23.27880859375
IoTID20,40.0,167709,610,8,RF,0.0,4.889353664009832,23.19286815132369,1.0381992099573836,23.168856035531213
IoTID20,40.0,167709,610,8,DT,-0.05487102848011914,0.18624261196237057,23.0712890625,0.011646695958916098,23.0712890625
IoTID20,40.0,167709,610,8,AdaBoost,-0.02320402236158957,2.5678822899935767,23.0712890625,0.6836221339763142,23.0712890625
IoTID20,40.0,167709,610,8,LogReg,0.0604591419710534,0.30913469701772556,23.0712890625,0.005322171025909483,23.0712890625
IoTID20,40.0,167709,610,8,Ridge,-0.02280554993172605,0.036021529987920076,23.0712890625,0.004727352992631495,23.0712890625
IoTID20,40.0,167709,610,16,RF,0.0,8.881404315994587,22.966597451751465,1.2023921950021759,22.934977213535678
IoTID20,40.0,167709,610,16,DT,0.07145347857328091,0.4085452900035307,22.93497721354261,0.014049771998543292,22.93497721354162
IoTID20,40.0,167709,610,16,AdaBoost,-0.09034055398621305,4.367839563987218,22.838165652650584,0.7778464310104027,22.833251953125
IoTID20,40.0,167709,610,16,LogReg,0.0806963959027577,1.208907376974821,22.73363114885893,0.006526655051857233,22.731526692708336
IoTID20,40.0,167709,610,16,Ridge,0.06474831746946955,0.05133659899001941,22.7315266927083,0.004573705024085939,22.73152669270835
IoTID20,40.0,167709,610,24,RF,0.0,8.953929727023933,22.66374624988367,1.0820731520070694,22.530110677088043
IoTID20,40.0,167709,610,24,DT,-0.05505197124134189,0.8913972649606876,22.530110677086014,0.013856619014404714,22.530110677083375
IoTID20,40.0,167709,610,24,AdaBoost,-0.05199017704257207,5.529228459985461,22.475207130134322,0.8630287399864756,22.430419921875
IoTID20,40.0,167709,610,24,LogReg,-0.01583173670330026,2.4322209440288134,22.669546875893758,0.007261526014190167,22.847493489583336
IoTID20,40.0,167709,610,24,Ridge,0.15914579025876727,0.07024064002325758,22.84749348958344,0.005832789989653975,22.84749348958335
IoTID20,40.0,167709,610,32,RF,0.8845541942795017,13.662870017986279,22.751730621595996,1.2116323030204512,22.589111328125
IoTID20,40.0,167709,610,32,DT,0.9527522659312991,1.2800155600416474,22.589111328125,0.01812388695543632,22.589111328125
IoTID20,40.0,167709,610,32,AdaBoost,0.8748370564792517,7.345803315984085,22.52810474637031,0.9600458340137266,22.412109375
IoTID20,40.0,167709,610,32,LogReg,-0.042310556051757944,3.924323823011946,22.44071417552816,0.008498569019138813,22.829182942708336
IoTID20,40.0,167709,610,32,Ridge,0.10221698984809391,0.08091606805101037,22.829182942708613,0.00717242801329121,22.829182942708325
IoTID20,40.0,167709,610,41,RF,0.8818924249779645,18.770809134992305,22.676400118667384,1.2606982919969596,22.469972673884676
IoTID20,40.0,167709,610,41,DT,0.31768013434082637,1.740030414017383,22.426350911453614,0.018870769010391086,22.426350911458425
IoTID20,40.0,167709,610,41,AdaBoost,0.6950591917334877,9.315979646984488,22.33800177805958,1.0294134790310636,22.25138346353752
IoTID20,40.0,167709,610,41,LogReg,-0.07802719369914966,4.563905949005857,22.490181906068806,0.010412925970740616,22.69287109375
IoTID20,40.0,167709,610,41,Ridge,0.07702142159396251,0.1421892590005882,22.69287109375,0.010804511955939233,22.69287109375
IoTID20,40.0,167709,610,49,RF,0.7307540142666473,18.617875051044393,22.533360923599826,1.4365923180012032,22.361246744790456
IoTID20,40.0,167709,610,49,DT,0.3738314659702703,2.354436482011806,22.346796363583245,0.02326376299606636,22.283935546875
IoTID20,40.0,167709,610,49,AdaBoost,0.5907149580490682,11.42067072703503,22.24322662503773,1.133669700997416,22.178141276036627
IoTID20,40.0,167709,610,49,LogReg,0.10433798935615833,10.696081749978475,22.810620668792893,0.011927612009458244,23.213704427083336
IoTID20,40.0,167709,610,49,Ridge,-0.062129750818433714,0.1779661169857718,23.213704427082586,0.01070487400284037,23.21370442708329
IoTID20,40.0,167709,610,57,RF,0.993514460702069,15.345815793960355,23.07411131423843,1.115301066020038,22.923029433557176
IoTID20,40.0,167709,610,57,DT,0.8958023854449699,1.2758681050036103,22.892252604162653,0.017634215008001775,22.892252604166586
IoTID20,40.0,167709,610,57,AdaBoost,1.0,15.54020606604172,22.77473271015687,1.2655447680153884,22.654215494786893
IoTID20,40.0,167709,610,57,LogReg,0.008072900948352502,11.30563333898317,23.263334910117454,0.011802446970250458,23.98681640625
IoTID20,40.0,167709,610,57,Ridge,0.08455667667661544,0.1970422019949183,23.98681640625,0.012248845014255494,23.98681640625
IoTID20,40.0,167709,610,65,RF,0.7611246938970443,17.581023581966292,23.868507906792015,1.147968714009039,23.7548828125
IoTID20,40.0,167709,610,65,DT,0.9606640226176698,1.3805447770282626,23.67694672307411,0.020468069007620215,23.649088541666636
IoTID20,40.0,167709,610,65,AdaBoost,1.0,16.234856711002067,23.533197263253893,1.3910052700084634,23.42325846354122
IoTID20,40.0,167709,610,65,LogReg,-0.08968637425282612,12.290480308001861,24.05063754869109,0.01281950599513948,24.721272786458336
IoTID20,40.0,167709,610,65,Ridge,0.15742269314600088,0.21094714000355452,24.7212727864584,0.03008081001462415,24.721272786458197
IoTID20,40.0,167709,610,73,RF,0.9983041564418366,18.44332724501146,24.561651531533133,1.431683130969759,24.322509765625
IoTID20,40.0,167709,610,73,DT,0.9989102832333187,1.4891043769894168,24.322509765625,0.02153129398357123,24.322509765625
IoTID20,40.0,167709,610,73,AdaBoost,1.0,14.532430430001114,24.174621073181243,1.408526482002344,24.041748046875
IoTID20,40.0,167709,610,73,LogReg,0.0001071790170979221,11.966948832035996,24.708708034545896,0.014652860991191119,25.32958984375
IoTID20,40.0,167709,610,73,Ridge,-0.06173725186108841,0.2881606839946471,25.32958984375,0.02757758501684293,25.32958984375
